Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2010-05-10,"Aheading Information specializes in digital publishing, media, and mobile internet services.",Aheading Information,https://www.crunchbase.com/organization/aheading-information,"Digital Media, Internet, Publishing","Hangzhou, Zhejiang, China, Asia",Angel Round - Aheading Information,https://www.crunchbase.com/funding_round/aheading-information-angel--fdf050a7,2,"Junrun Capital, Zhejiang Meilin Venture Capital",Seed,,Angel,2,3000000,CNY,439430,,,,13000000,CNY,1959041,Yes,,http://www.aheading.com/,,Early Stage Venture,,"580,173"
2009-05-14,ShopEx is an e-commerce software and service provider in China.,ShopEx,https://www.crunchbase.com/organization/shopex,"E-Commerce, Shopping","Shanghai, Shanghai, China, Asia",Series B - ShopEx,https://www.crunchbase.com/funding_round/shopex-series-b--5716bd9f,2,"Alibaba Group, CyberAgent Capital",Early Stage Venture,,Series B,3,,,,,,,105905357,USD,105905357,Yes,,http://www.shopex.cn,$10M to $50M,Late Stage Venture,,"580,185"
2010-12-27,YOYOSYS provides research and development services in cloud computing and big data core technologies.,YOYOSYS,https://www.crunchbase.com/organization/yoyosys,"Big Data, Cloud Computing, Information Technology","Beijing, Beijing, China, Asia",Series A - YOYOSYS,https://www.crunchbase.com/funding_round/yoyosys-series-a--0d4e52a3,2,"CBC Capital, SkyCloud Software",Early Stage Venture,,Series A,5,1428600,USD,1428600,,,,16762140,USD,16762140,Yes,,https://www.yoyosys.com/,,Early Stage Venture,,"580,894"
2010-09-26,Incom Recycle is a manufacturer of intelligent recycling machine.,Incom Recycle,https://www.crunchbase.com/organization/incom-recycle,"Manufacturing, Recycling, Waste Management","Shunyi, Beijing, China, Asia",Angel Round - Incom Recycle,https://www.crunchbase.com/funding_round/incom-recycle-angel--d7961e84,2,"Beijing Heyutai Touzi, SINOCHEM GROUP",Seed,,Angel,3,3000000,CNY,447430,,,,31229013,USD,31229013,Yes,,http://www.incomrecycle.com/,$1M to $10M,Early Stage Venture,,"581,317"
2010-12-23,"Highguard Networks researches, develops, produces, and sells network security products, software, and hardware.",Highguard Networks,https://www.crunchbase.com/organization/highguard-networks,"Hardware, Network Security, Software","Jiading, Shanghai, China, Asia",Angel Round - Highguard Networks,https://www.crunchbase.com/funding_round/highguard-networks-angel--9428cd18,2,"Oriza Seed Capital (Oriza Yuandian), Rongfeng Touzi",Seed,,Angel,2,3000000,CNY,451555,,,,48000000,CNY,6937854,Yes,,http://www.highguard.com.cn,,IPO,,"572,819"
2010-11-08,BDStar Intelligent & Connected Vehicle Technology is an automotive networking product and intelligent hardware manufacturing company.,CHINA TSP,https://www.crunchbase.com/organization/china-tsp,"Automotive, Hardware, Intelligent Systems, Manufacturing","Beijing, Beijing, China, Asia",Angel Round - CHINA TSP,https://www.crunchbase.com/funding_round/china-tsp-angel--e78490ab,2,"Bosiwen Keji, China Century Group",Seed,,Angel,2,25500000,CNY,3818268,,,,35500000,CNY,5428493,Yes,,http://www.chinatsp.com/,,M&A,,"574,836"
2010-10-31,Shanxi Tongjia is an electric logistics vehicle manufacturing company.,Shanxi Tongjia,https://www.crunchbase.com/organization/shanxi-tongjia,"Electric Vehicle, Logistics, Manufacturing","Baoji, Shanxi, China, Asia",Angel Round - Shanxi Tongjia,https://www.crunchbase.com/funding_round/shanxi-tongjia-angel--ad439bec,2,"Gaoxin Qiche, Haerbin Intelligence Robot Technology Co., Ltd",Seed,,Angel,5,30000000,CNY,4495635,,,,140000000,CNY,20718502,Yes,,http://www.tongjiaauto.cn/,,M&A,,"576,758"
2009-09-01,"Lvmama Tourism is a business-to-consumer based e-tourism website, as well as a platform for DIY tour advisory and booking in China.",Lvmama,https://www.crunchbase.com/organization/lvmama,"Reservations, Tourism, Travel","Shanghai, Shanghai, China, Asia",Series A - Lvmama,https://www.crunchbase.com/funding_round/lvmama-series-a--238e082a,2,"DoJane Capital, HuaQiao Capital",Early Stage Venture,,Series A,9,8000000,USD,8000000,,,,982525538,USD,982525538,Yes,,http://www.lvmama.com,$500M to $1B,IPO,,"576,829"
2010-01-01,Shanghang is a software company that provides IT infrastructure services.,Shanghang,https://www.crunchbase.com/organization/shanghang,"Cloud Data Services, Information and Communications Technology (ICT), Internet","Guangzhou Shi, Guangdong, China, Asia",Angel Round - Shanghang,https://www.crunchbase.com/funding_round/shanghang-angel--40e2f9ea,2,"Engage Capital, UCWeb",Seed,,Angel,4,3000000,CNY,439318,,,,222999900,CNY,34513955,Yes,,http://www.sunhongs.com,,IPO,,"576,838"
2010-12-03,MOGAO is a men's casual clothing brand and enterprise company.,MOGAO,https://www.crunchbase.com/organization/mogao,"E-Commerce, Fashion, Retail","Hangzhou, Zhejiang, China, Asia",Angel Round - MOGAO,https://www.crunchbase.com/funding_round/mogao-angel--b320253c,2,"Bosideng, Ruiye Touzi",Seed,,Angel,2,3000000,CNY,450214,,,,13000000,CNY,2077816,Yes,,http://www.mogao.com.cn/,,Early Stage Venture,,"576,865"
2009-05-01,4399 Network is a game developer that offers online game services.,4399 Network,https://www.crunchbase.com/organization/4399-network,"Leisure, Media and Entertainment, Online Games","Xiamen, Fujian, China, Asia",Angel Round - 4399 Network,https://www.crunchbase.com/funding_round/4399-network-angel--4201d548,2,"Aiyou Touzi, LongLing Capital",Seed,,Angel,4,3000000,CNY,439851,,,,59430281,USD,59430281,Yes,,http://www.4399.com,$100M to $500M,Late Stage Venture,,"576,892"
2010-01-01,L99 is a location-based service that provides with photo sharing options and other social features located in China.,L99.com,https://www.crunchbase.com/organization/l99-com,"Information Technology, Photo Sharing, Social Media","Beijing, Beijing, China, Asia",Series A - L99.com,https://www.crunchbase.com/funding_round/l99-com-series-a--3ecd5c27,2,"IDG Capital, Sequoia Capital",Early Stage Venture,,Series A,2,,,,,,,2270000,USD,2270000,Yes,,http://www.l99.com/update.php,,Early Stage Venture,,"577,131"
2010-06-01,Careland is a Chinese GPS navigation software and solutions provider.,Careland,https://www.crunchbase.com/organization/careland,"Computer, CRM, Electronics, GPS, Information Technology, Public Transportation, Software, Telecommunications, Transportation","Shenzhen, Guangdong, China, Asia",Series B - Careland,https://www.crunchbase.com/funding_round/careland-series-b--8afafe2b,2,"Fortune Venture Capital, Shenghuayang Venture Capital",Early Stage Venture,,Series B,3,22000000,USD,22000000,,,,42000000,USD,42000000,Yes,,http://www.careland.com.cn,$1M to $10M,,,"577,646"
2010-01-01,"Ule.coms is an e-commerce platform offering retail and ordering services, with its focus on the online-to-offline model.",Ule,https://www.crunchbase.com/organization/ule,"E-Commerce, Internet, Mobile","Shanghai, Shanghai, China, Asia",Seed Round - Ule,https://www.crunchbase.com/funding_round/ule-seed--d8a456ea,2,"China Post, TOM Group Limited",Seed,,Seed,2,6000000,CNY,878637,,,,110878637,USD,110878637,Yes,,http://ule.com,$100M to $500M,Early Stage Venture,,"568,166"
2010-10-12,Golden Elephant Pharmacy is an online pharmaceutical store.,Golden Elephant Pharmacy,https://www.crunchbase.com/organization/golden-elephant-pharmacy,"E-Commerce, Medical, Pharmaceutical","Beijing, Beijing, China, Asia",Venture Round - Golden Elephant Pharmacy,https://www.crunchbase.com/funding_round/golden-elephant-pharmacy-series-unknown--91efe7c4,1,Fosun Pharma,,,Venture - Series Unknown,1,120000000,CNY,17982345,,,,120000000,CNY,17982345,Yes,,http://www.jxdyf.com/,,M&A,,"568,197"
2010-12-17,Blaze Loong Group is an online game developer.,Blaze Loong Group,https://www.crunchbase.com/organization/blaze-loong-group,"Digital Entertainment, Digital Media, Media and Entertainment","Chengdu, Sichuan, China, Asia",Angel Round - Blaze Loong Group,https://www.crunchbase.com/funding_round/blaze-loong-group-angel--070f2850,2,"ABC Capital, Zhong Ying Touzi",Seed,,Angel,3,3000000,USD,3000000,,,,33000000,USD,33000000,Yes,,http://www.bltech.cn,,M&A,,"568,832"
2010-09-10,"Kairui Heavy Industry is a manufacturer of articulated vehicles, slag pot carriers, ladle carriers, and hydraulic pallet transporters.",CARRIE,https://www.crunchbase.com/organization/carrie-1fb8,"Automotive, Manufacturing, Transportation","Changshahsien, Hunan, China, Asia",Angel Round - CARRIE,https://www.crunchbase.com/funding_round/carrie-1fb8-angel--55352c86,2,"Hezhihe Chuangtou, Hunan Xiangtou Holdings Group Co.,Ltd",Seed,,Angel,3,3000000,CNY,443190,,,,33000000,CNY,4877721,Yes,,http://www.carr.com.cn/,,Early Stage Venture,,"568,894"
2010-11-01,"Rising is a Chinese software company that produces anti-virus software, firewalls, UTMs, and spam-blocking products.",Rising,https://www.crunchbase.com/organization/rising,"Security, Software","Beijing, Beijing, China, Asia",Series C - Rising,https://www.crunchbase.com/funding_round/rising-series-c--1e126097,1,CDF-Capital,Late Stage Venture,,Series C,3,,,,,,,,,,Yes,,http://www.rising.com.cn,,Late Stage Venture,,"568,930"
2010-04-21,Muyingzhijia is an e-commerce platform that offers a collection of baby products.,Muyingzhijia,https://www.crunchbase.com/organization/muyingzhijia,"Baby, Child Care, E-Commerce","Jingan, Shanghai, China, Asia",Angel Round - Muyingzhijia,https://www.crunchbase.com/funding_round/muyingzhijia-angel--50162f3a,2,"Les Enphants, Shanghai Lichuang Zichan Guanli",Seed,,Angel,4,3000000,CNY,439346,,,,63000000,CNY,10148355,Yes,,http://www.muyingzhijia.com,,IPO,,"569,026"
2010-04-01,"Lashou is a location-based, social commerce platform for web-based and mobile users in China.",Lashou.com,https://www.crunchbase.com/organization/lashou-com,"E-Commerce, Internet, Social","Beijing, Beijing, China, Asia",Series A - Lashou.com,https://www.crunchbase.com/funding_round/lashou-com-series-a--27685a92,2,"GSR Ventures, Taishan Invest AG",Early Stage Venture,,Series A,3,5000000,USD,5000000,,,,165000000,USD,165000000,Yes,,http://www.lashou.com,$500M to $1B,M&A,,"569,064"
2010-01-01,SureAuto is a second-hand automobiles retailer company.,SureAuto,https://www.crunchbase.com/organization/sureauto,"Automotive, Retail, Sales","Hangzhou, Zhejiang, China, Asia",Series A - SureAuto,https://www.crunchbase.com/funding_round/sureauto-series-a--16f6e1c7,1,Tsing Capital,Early Stage Venture,,Series A,3,20000000,CNY,2928790,,,,63000000,CNY,9656435,Yes,,http://www.sureauto.com.cn/,,Early Stage Venture,,"581,738"
2009-09-01,Hisign Technology is a provider of public safety solutions in China.,Hisign Technology,https://www.crunchbase.com/organization/hisign-technology,Public Safety,"Beijing, Beijing, China, Asia",Series B - Hisign Technology,https://www.crunchbase.com/funding_round/hisign-technology-series-b--650496f2,1,CrestValue,Early Stage Venture,,Series B,4,,,,,,,3152000000,CNY,496345810,Yes,,http://www.hisign.com.cn/,$1M to $10M,Late Stage Venture,,"581,747"
2009-12-01,3i Systems Corporation is an entrepreneurial firm focused on large-scale optoelectronic equipments.,3i Systems,https://www.crunchbase.com/organization/3i-systems,"Enterprise Software, Industrial, Semiconductor","Guangdong, Jilin, China, Asia",Venture Round - 3i Systems,https://www.crunchbase.com/funding_round/3i-systems-series-unknown--470d9228,1,Shenzhen Capital Group,,,Venture - Series Unknown,3,2208150,USD,2208150,,,,13708150,USD,13708150,Yes,,http://www.3i-systems.com.cn,$1M to $10M,,,"581,844"
2010-12-01,CertusNet offers software development and experimental testing services for clients in China.,CertusNet,https://www.crunchbase.com/organization/certusnet,Software,"Yangpu, Hainan, China, Asia",Series B - CertusNet,https://www.crunchbase.com/funding_round/certusnet-series-b--1ee1b1a6,1,Shenzhen Capital Group,Early Stage Venture,,Series B,4,,,,,,,,,,Yes,,http://www.certusnetnj.com.cn,,,,"581,855"
2009-11-01,Zhuhai Guojia New Macromolecule Material is engaged in the production and sales of gel core material and applied gel core products.,Guojia New Materials,https://www.crunchbase.com/organization/zhuhai-guojia-new-macromolecule-material-co-ltd,"Agriculture, Biotechnology, Chemical","Zhuhai, Guangdong, China, Asia",Series A - Guojia New Materials,https://www.crunchbase.com/funding_round/zhuhai-guojia-new-macromolecule-material-co-ltd-series-a--5547b1a3,1,Shenzhen Capital Group,Early Stage Venture,,Series A,2,,,,,,,11000000,CNY,1764133,Yes,,http://zhgtnj.1688.com,$1M to $10M,,,"581,860"
2010-03-01,"Xiami Music Network is an online music website providing recommendations, download services, offline activities, and other content.",Xiami Music Network,https://www.crunchbase.com/organization/xiami-music-network,"Internet, Music","Hangzhou, Zhejiang, China, Asia",Series B - Xiami Music Network,https://www.crunchbase.com/funding_round/xiami-music-network-series-b--417b622c,1,Shenzhen Capital Group,Early Stage Venture,,Series B,3,2000000,CNY,292954,,,,20292954,USD,20292954,Yes,,http://www.xiami.com/,,M&A,,"581,861"
2010-09-01,"Julong Educational Technology is focused on R&D, production of education modernization equipment, and educational series products.",Julong Educational Technology,https://www.crunchbase.com/organization/shenzhen-julong-educational-technology-co-ltd,"EdTech, Education","Shenzhen, Guangdong, China, Asia",Series C - Julong Educational Technology,https://www.crunchbase.com/funding_round/shenzhen-julong-educational-technology-co-ltd-series-c--b96937b7,1,Shenzhen Capital Group,Late Stage Venture,,Series C,4,,,,,,,970000,CNY,152010,Yes,,http://www.julong.com.cn,$50M to $100M,Late Stage Venture,,"581,862"
2010-06-01,"King World, a high-tech service company, develops and invests in internet and mobile interactive entertainment products.",King World (Beijing) IT,https://www.crunchbase.com/organization/king-world-beijing-it,"Digital Entertainment, Mobile, Video Games","Beijing, Beijing, China, Asia",Venture Round - King World (Beijing) IT,https://www.crunchbase.com/funding_round/king-world-beijing-it-series-unknown--f2fd189d,1,Shenzhen Capital Group,,,Venture - Series Unknown,2,35000000,CNY,5124997,,,,35000000,CNY,5124997,Yes,,http://9hcom.com,,,,"581,826"
2009-12-01,MicroPoint Bioscience is a Chinese company dedicated to biochip research and development.,MicroPoint Bioscience,https://www.crunchbase.com/organization/micropoint-bioscience-inc,"Biotechnology, Health Care","Beijing, Beijing, China, Asia",Angel Round - MicroPoint Bioscience,https://www.crunchbase.com/funding_round/micropoint-bioscience-inc-angel--a9fa44b2,1,Shenzhen Capital Group,Seed,,Angel,3,,,,,,,108950000,USD,108950000,Yes,,https://www.micropointbio.com.cn/,$1M to $10M,Late Stage Venture,,"581,828"
2010-05-10,Jingyijia is a developer of RO water purification equipment.,Jingyijia,https://www.crunchbase.com/organization/jingyijia,"Smart Home, Water, Water Purification","Ningbo, Zhejiang, China, Asia",Angel Round - Jingyijia,https://www.crunchbase.com/funding_round/jingyijia-angel--84b67ab5,1,"Zhejiang Lusheng Shipen Keji Co., Ltd",Seed,,Angel,2,3000000,CNY,439430,,,,13000000,CNY,1946065,Yes,,http://www.jingyijia.com.cn,,Early Stage Venture,,"585,652"
2009-08-13,Rainjet engages in the R&D and manufacturing of medical equipment.,Rainjet,https://www.crunchbase.com/organization/rainjet,"Health Care, Manufacturing, Medical, Medical Device","Guangzhou, Guangdong, China, Asia",Angel Round - Rainjet,https://www.crunchbase.com/funding_round/rainjet-angel--ebc12786,1,Bohuiyuan VC,Seed,,Angel,3,3000000,CNY,438941,,,,33000000,CNY,4800706,Yes,,http://www.rainjet.net,,Early Stage Venture,,"586,242"
2010-06-01,Wufangzhai is a food manufacturing company that engages in rice dumpling production.,WUFANGZHAI,https://www.crunchbase.com/organization/wufangzhai,"Food and Beverage, Food Processing, Manufacturing, Snack Food","Jiaxing, Zhejiang, China, Asia",Angel Round - WUFANGZHAI,https://www.crunchbase.com/funding_round/wufangzhai-angel--1245d6e4,1,"Shanghai Xinghe Shuma Touzi Co., Ltd.",Seed,,Angel,3,3000000,CNY,439285,,,,33000000,CNY,5080989,Yes,,http://www.wufangzhai.com/,,IPO,,"594,429"
2010-06-01,Hainan Shuangcheng Pharmaceuticals  is a biotechnology company,Hainan Shuangcheng Pharmaceuticals,https://www.crunchbase.com/organization/hainan-shuangcheng-pharmaceuticals,"Biotechnology, Chemical, Marketing, Pharmaceutical","Haikou, Hainan, China, Asia",Venture Round - Hainan Shuangcheng Pharmaceuticals,https://www.crunchbase.com/funding_round/hainan-shuangcheng-pharmaceuticals-series-unknown--36f451d1,1,Zhejiang Paradise,,,Venture - Series Unknown,2,,,,,,,140500000,CNY,20660227,Yes,,http://www.shuangchengmed.com/,,IPO,,"590,207"
2009-09-01,Fawer Auto Parts is a manufacturer and distributer of automotive parts.,Fawer Auto Parts,https://www.crunchbase.com/organization/fuao-auto-parts,"Automotive, Machinery Manufacturing, Manufacturing","Changchun, Jilin, China, Asia",Post-IPO Equity - Fawer Auto Parts,https://www.crunchbase.com/funding_round/fuao-auto-parts-post-ipo-equity--3cec0828,1,Zhejiang Paradise,,,Post-IPO Equity,2,,,,,,,,,,Yes,,http://www.fawer.com.cn,$500M to $1B,IPO,,"592,222"
2010-06-22,Creasun Media is a film and television production company.,Creasun Media,https://www.crunchbase.com/organization/creasun-media,"Film Production, Media and Entertainment, TV Production","Shanghai, Shanghai, China, Asia",Angel Round - Creasun Media,https://www.crunchbase.com/funding_round/creasun-media-angel--d9020f46,1,Yongjiu Touzi,Seed,,Angel,3,3000000,CNY,440274,,,,33000000,CNY,5046153,Yes,,http://www.creasun.cn,,Early Stage Venture,,"592,522"
2010-12-31,EVA OUXIU is a women's fashion brand operating company.,EVA OUXIU,https://www.crunchbase.com/organization/eva-ouxiu,"E-Commerce, Fashion, Women's","Luohu, Guangdong, China, Asia",Angel Round - EVA OUXIU,https://www.crunchbase.com/funding_round/eva-ouxiu-angel--c5ce7310,1,Guanghua Innovation Investment Enterprise,Seed,,Angel,3,3000000,CNY,454512,,,,33000000,CNY,5249724,Yes,,http://www.evaouxiu.com/,,Early Stage Venture,,"592,810"
2009-08-01,Sichuan Goldstone Asia Pharmaceutical manufactures medical products.,Sichuan Goldstone Asia Pharmaceutical,https://www.crunchbase.com/organization/sichuan-goldstone-asia-pharmaceutical,"Health Care, Manufacturing, Medical","Chengdu, Sichuan, China, Asia",Venture Round - Sichuan Goldstone Asia Pharmaceutical,https://www.crunchbase.com/funding_round/sichuan-goldstone-asia-pharmaceutical-series-unknown--d37e3a3f,1,Zhejiang Paradise,,,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.goldstone-group.com/,,IPO,,"582,380"
2009-05-22,"CHINA DRAGON SECURITIES provides brokerage, investment consulting, securities, and asset management services.",CHINA DRAGON SECURITIES,https://www.crunchbase.com/organization/china-dragon-securities,"Asset Management, Financial Services, Risk Management, Trading Platform","Lanzhou, Gansu, China, Asia",Angel Round - CHINA DRAGON SECURITIES,https://www.crunchbase.com/funding_round/china-dragon-securities-angel--2f6de112,1,Gansu Guotou,Seed,,Angel,6,3000000,CNY,439638,,,,10392900000,CNY,1507486500,Yes,,http://www.hlzq.com/,,IPO,,"583,984"
2010-05-21,"MTFIX is a manufacturer and seller of suits, shirts, and shoes.",MTFIX,https://www.crunchbase.com/organization/mtfix,"E-Commerce, Manufacturing, Shoes","Wuxi Shi, Jiangsu, China, Asia",Angel Round - MTFIX,https://www.crunchbase.com/funding_round/mtfix-angel--947ee57b,1,Jiangnan University National University Science Park,Seed,,Angel,2,3000000,CNY,439383,,,,13000000,CNY,1892365,Yes,,http://www.mtfix.cn/,,Early Stage Venture,,"629,814"
2009-01-01,Taotaosou is a search-based image shopping platform in China.,TaoTaoSou,https://www.crunchbase.com/organization/taotaosou,"E-Commerce, Search Engine, Shopping","Hangzhou, Zhejiang, China, Asia",Seed Round - TaoTaoSou,https://www.crunchbase.com/funding_round/taotaosou-seed--303b52cc,1,Alibaba Capital Partners,Seed,,Seed,3,487092,USD,487092,,,,10487092,USD,10487092,Yes,,http://taotaosou.com,,Early Stage Venture,,"629,875"
2009-10-09,Metek is a mobile game development company that develops adventure games.,Metek,https://www.crunchbase.com/organization/metek,"Gaming, Information Technology, Mobile, Software","Shanghai, Shanghai, China, Asia",Angel Round - Metek,https://www.crunchbase.com/funding_round/metek-angel--655d0510,1,Giant Network,Seed,,Angel,3,27330000,CNY,4003713,,,,39160000,CNY,5790235,Yes,,http://www.me-tech.com.cn/,,IPO,,"595,678"
2010-12-28,Youjiali is a mobile ECG medical equipment and artificial intelligence ECG assisted analysis technology.,Youjiali,https://www.crunchbase.com/organization/youjiali,"Artificial Intelligence (AI), Health Care, Medical Device","Songjiang, Shanghai, China, Asia",Angel Round - Youjiali,https://www.crunchbase.com/funding_round/youjiali-angel--5bf42ab7,1,Mingxin China Growth Fund,Seed,,Angel,2,3000000,CNY,452793,,,,13000000,CNY,2028307,Yes,,http://www.yocaly.com/,,Early Stage Venture,,"630,151"
2010-03-01,Maslong is an information technology service provider in China.,Maslong,https://www.crunchbase.com/organization/maslong,"Information and Communications Technology (ICT), Information Technology, IT Infrastructure, Technical Support","Shenzhen, Guangdong, China, Asia",Series A - Maslong,https://www.crunchbase.com/funding_round/maslong-series-a--6c45f145,1,CDF-Capital,Early Stage Venture,,Series A,2,10000000,CNY,1464770,,,,30000000,CNY,4605945,Yes,,https://www.maslong.com,,Early Stage Venture,,"630,161"
2010-07-14,"Arrays Medical Imaging Corporation specializes in high-tech medical molecular imaging device development, production, and sales.",Arrays Medical Imaging Corporation,https://www.crunchbase.com/organization/arrays-medical-imaging-corporation,"Biotechnology, Manufacturing, Medical Device, Sales","Fengtai, Beijing, China, Asia",Angel Round - Arrays Medical Imaging Corporation,https://www.crunchbase.com/funding_round/arrays-medical-imaging-corporation-angel--82d71749,1,Shanghai Huashi Touzi Youxian Gongsi,Seed,,Angel,3,3000000,CNY,442879,,,,33000000,CNY,5021786,Yes,,http://www.arrays.com.cn/,,Early Stage Venture,,"630,174"
2010-09-20,"DeZerlin Media is an animation, news and media production company.",DeZerlin Media,https://www.crunchbase.com/organization/dezerlin-media,"Animation, Media and Entertainment, News","Qingdao Shi, Shandong, China, Asia",Angel Round - DeZerlin Media,https://www.crunchbase.com/funding_round/dezerlin-media-angel--30f7330d,1,Houtu Venture Capital,Seed,,Angel,2,3000000,CNY,446673,,,,13000000,CNY,1967845,Yes,,http://www.dezerlin.com/,,Early Stage Venture,,"596,419"
2010-01-01,TOPEASE provides foreign trade information services.,TOPEASE,https://www.crunchbase.com/organization/topease,"Finance, Information Services","Xuhui, Shanghai, China, Asia",Series A - TOPEASE,https://www.crunchbase.com/funding_round/topease-series-a--aefc320b,1,Zhejiang Paradise,Early Stage Venture,,Series A,3,20000000,CNY,2928790,,,,70000000,CNY,11005214,Yes,,https://www.topease.net/,$1M to $10M,Late Stage Venture,,"612,322"
2009-07-13,Baixiubao is a platform for providing telecommunications and other services in the field of electronic.,ITS,https://www.crunchbase.com/organization/its-8368,"Electronics, Service Industry, Telecommunications","Beijing, Beijing, China, Asia",Angel Round - ITS,https://www.crunchbase.com/funding_round/its-8368-angel--e266920c,1,Legend Capital,Seed,,Angel,2,3000000,CNY,439074,,,,13000000,CNY,1972955,Yes,,http://www.its-cn.com/,,Early Stage Venture,,"612,344"
2009-03-26,7881.com builds online games and digital product trading e-commerce trading platforms.,7881.com,https://www.crunchbase.com/organization/7881-com,"E-Commerce, E-Commerce Platforms, Gaming, Online Games","Nanjing, Jiangsu, China, Asia",Angel Round - 7881.com,https://www.crunchbase.com/funding_round/7881-com-angel--a721f505,1,Alibaba Group,Seed,,Angel,2,3000000,CNY,440270,,,,13000000,CNY,1962322,Yes,,https://www.7881.com/,,Early Stage Venture,,"630,922"
2010-12-01,Droid System is a Chinese auxiliary tool that enables users to refurbish Android cell phones operating in PC terminals.,Droid system master,https://www.crunchbase.com/organization/droid-system-master,"Android, Mobile, Software","Beijing, Beijing, China, Asia",Venture Round - Droid system master,https://www.crunchbase.com/funding_round/droid-system-master-series-unknown--2c922b12,1,Legend Capital,,,Venture - Series Unknown,3,1000000,CNY,150073,,,,11751738,USD,11751738,Yes,,http://www.dashi.com,,,,"631,106"
2009-12-14,Sichuan Guangyun is a road passenger transportation company.,Sichuan Guangyun,https://www.crunchbase.com/organization/sichuan-guangyun,"Logistics, Railroad, Transportation","Guangyuan, Sichuan, China, Asia",Angel Round - Sichuan Guangyun,https://www.crunchbase.com/funding_round/sichuan-guangyun-angel--71178df8,1,Guolida,Seed,,Angel,2,3000000,CNY,439304,,,,13000000,CNY,1904305,Yes,,http://www.scgyjt.com/,,Early Stage Venture,,"613,476"
2010-05-01,Aegis is a Sino-foreign joint high-tech venture providing various types of sewage treatment services.,Aegis Petroleum Technology,https://www.crunchbase.com/organization/aegis,"CleanTech, Energy, Intellectual Property, Service Industry, Waste Management, Water Purification","Shanghai, Shanghai, China, Asia",Series A - Aegis Petroleum Technology,https://www.crunchbase.com/funding_round/aegis-series-a--9a6f9f11,1,Matrix Partners China,Early Stage Venture,,Series A,3,2500000,USD,2500000,,,,21919288,USD,21919288,Yes,,http://www.aegis-petro.com,,Late Stage Venture,,"613,752"
2010-10-09,KYEE is a provider of medical cloud products and services.,KYEE,https://www.crunchbase.com/organization/kyee,"Health Care, Information Technology, Medical","Xuhui, Shanghai, China, Asia",Angel Round - KYEE,https://www.crunchbase.com/funding_round/kyee-angel--b8ef4db3,1,Yinjiang Investment,Seed,,Angel,6,3000000,CNY,449686,,,,138424675,USD,138424675,Yes,,http://www.kyee.com.cn/,,Late Stage Venture,,"597,218"
2009-12-31,Jida Zhengyuan provides password-based credible identity authentication and credible data security.,JIT,https://www.crunchbase.com/organization/jit-3c39,"Cyber Security, Information Services, Information Technology, Security","Haidian, Beijing, China, Asia",Series C - JIT,https://www.crunchbase.com/funding_round/jit-3c39-series-c--8f393a20,1,Zhongguo Gaooxintou,Late Stage Venture,,Series C,6,30000000,CNY,4394172,,,,163000000,CNY,24454682,Yes,,https://www.jit.com.cn/,,Late Stage Venture,,"631,405"
2009-01-01,LatticePower (Jiangxi) Corporation is engaged in research and production of silicon substrate epitaxy material for GaN based LED.,Lattice Power,https://www.crunchbase.com/organization/lattice-power,"Electronics, Manufacturing, Semiconductor","Nanchang, Hebei, China, Asia",Venture Round - Lattice Power,https://www.crunchbase.com/funding_round/lattice-power-series-unknown--a4895eaa,1,Keytone Ventures,,,Venture - Series Unknown,5,,,,,,,203648811,USD,203648811,Yes,,http://www.latticepower.com,$100M to $500M,M&A,,"631,685"
2009-12-01,Candou.com is mobile game portal website.,Candou.com,https://www.crunchbase.com/organization/candou-com,"Gaming, Leisure, Mobile Apps","Haidian, Beijing, China, Asia",Angel Round - Candou.com,https://www.crunchbase.com/funding_round/candou-com-angel--09552c1e,1,"Beijing Zhitong Wuxian Keji Co., Ltd",Seed,,Angel,2,3000000,CNY,439410,,,,13000000,CNY,1960943,Yes,,http://www.candou.com,,Early Stage Venture,,"597,376"
2010-08-10,2500sz.com is an online platform for news and articles.,2500sz.com,https://www.crunchbase.com/organization/2500sz-com,"Digital Media, News, Social News","Suzhou, Jiangsu, China, Asia",Venture Round - 2500sz.com,https://www.crunchbase.com/funding_round/2500sz-com-series-unknown--3da4eec3,1,Suzhou Hengchuang Touzi,,,Venture - Series Unknown,4,50000000,CNY,7383411,,,,64980000,CNY,9682024,Yes,,http://www.2500sz.com/,,IPO,,"597,404"
2009-10-01,"Time Made is an E-commerce company focuses on research and development, production and sales of women's shoe.",Time Made,https://www.crunchbase.com/organization/time-made,"E-Commerce, Fashion, Web Design","Houjie, Guangdong, China, Asia",Series A - Time Made,https://www.crunchbase.com/funding_round/time-made-series-a--4a54828f,1,SIG China (SIG Asia Investments),Early Stage Venture,,Series A,3,,,,,,,8169401,USD,8169401,Yes,,http://www.timemade.cn,,Early Stage Venture,,"631,771"
