Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-09-02,Yuce Biological Technology is a biotechnology developer which focuses on cancer diagnosis through gene detection.,Yuce Biological Technology,https://www.crunchbase.com/organization/yuce-biological-technology,"Biotechnology, Health Care, Oncology","Shenzhen, Guangdong, China, Asia",Series A - Yuce Biological Technology,https://www.crunchbase.com/funding_round/yuce-biological-technology-series-a--9fac68df,1,Bioclub,Early Stage Venture,Bioclub,Series A,4,10000000,CNY,1524599,,,,62817840,USD,62817840,Yes,,http://www.yucebio.com/,$1M to $10M,Late Stage Venture,,"401,556"
2017-08-28,inhand is an internet of things communication equipment and solution developer.,inhand,https://www.crunchbase.com/organization/inhand,"Hardware, Information Technology, Internet of Things, Software","Beijing, Beijing, China, Asia",Venture Round - inhand,https://www.crunchbase.com/funding_round/inhand-series-unknown--f700856d,1,Ouhua Junhui Ziben,,Ouhua Junhui Ziben,Venture - Series Unknown,4,56880000,CNY,8607317,,,,100880000,CNY,15374666,Yes,,http://www.inhand.com.cn,,IPO,,"401,937"
2017-09-05,Maoyan provides online movie ticketing services.,Maoyan,https://www.crunchbase.com/organization/maoyan,"E-Commerce, Events, Film, Media and Entertainment, Reservations, Ticketing","Beijing, Beijing, China, Asia",Corporate Round - Maoyan,https://www.crunchbase.com/funding_round/maoyan-corporate-round--25365d6f,1,Enlight Media,,Enlight Media,Corporate Round,4,999999999,CNY,152940277,8000000000,CNY,1223522215,671438374,USD,671438374,Yes,,http://maoyan.com/,$500M to $1B,IPO,,"402,134"
2017-09-22,HEDONE provides various types of fashion and beauty products.,HEDONE,https://www.crunchbase.com/organization/hedone,"Beauty, Cosmetics, Fashion","Jingan, Shanghai, China, Asia",Angel Round - HEDONE,https://www.crunchbase.com/funding_round/hedone-angel--d4998452,1,Pros Partners,Seed,Pros Partners,Angel,4,3000000,CNY,454942,,,,3000000,CNY,454942,Yes,,http://www.lovehedone.com/,,Early Stage Venture,,"402,691"
2017-08-01,TEATIME develops AI computer dynamic recognition technology to record the shopping behavior of consumers.,TEATIME,https://www.crunchbase.com/organization/teatime,"Artificial Intelligence (AI), Information Technology, Shopping","Beijing, Beijing, China, Asia",Pre Seed Round - TEATIME,https://www.crunchbase.com/funding_round/teatime-pre-seed--28fb7a55,1,SynShineCapital,Seed,SynShineCapital,Pre-Seed,2,1000000,CNY,148917,,,,11000000,CNY,1738540,Yes,,http://www.51teatime.com,,Seed,,"403,108"
2017-07-01,Harmony Cloud operates as a cloud computing startup.,Harmony Cloud,https://www.crunchbase.com/organization/harmony-cloud,"Cloud Computing, Information Technology","Hangzhou, Zhejiang, China, Asia",Series A - Harmony Cloud,https://www.crunchbase.com/funding_round/harmony-cloud-series-a--d6d16dc3,1,Innoworks,Early Stage Venture,Innoworks,Series A,5,,,,,,,33100000,CNY,4825796,Yes,,http://harmonycloud.cn/,,Late Stage Venture,,"411,292"
2017-07-01,Linkingmed is focused on establishing oncology data platform and medical data analysis.,Linkingmed,https://www.crunchbase.com/organization/linkingmed,"Health Care, Oncology","Beijing, Beijing, China, Asia",Venture Round - Linkingmed,https://www.crunchbase.com/funding_round/linkingmed-series-unknown--f17ddf8c,1,Linear Venture,,Linear Venture,Venture - Series Unknown,6,5000000,USD,5000000,,,,14992732,USD,14992732,Yes,,http://www.linkingmed.com,,Early Stage Venture,,"412,049"
2017-07-03,Hello TransTech (formerly HelloBike) develops smart-sharing bikes for short distance travelers in China.,Hello TransTech,https://www.crunchbase.com/organization/hellobike,"Apps, Cycling, Last Mile Transportation, Ride Sharing, Travel","Shanghai, Shanghai, China, Asia",Series B - Hello TransTech,https://www.crunchbase.com/funding_round/hellobike-series-b--5baadbb3,1,WM Motor,Early Stage Venture,WM Motor,Series B,8,,,,,,,2034944610,USD,2034944610,Yes,,https://www.hello-inc.com,$1B to $10B,M&A,,"412,279"
2017-09-06,Shaanxi Guoli Information Technology engages in the production and sales of office automation financial equipment.,Shaanxi Guoli Information Technology,https://www.crunchbase.com/organization/guoli-xinxi,"Electronics, Machinery Manufacturing, Sales","Xian Shi, Shaanxi, China, Asia",Series B - Shaanxi Guoli Information Technology,https://www.crunchbase.com/funding_round/guoli-xinxi-series-b--db6cc4fd,1,Da Xi Bu Chuang Tou,Early Stage Venture,Da Xi Bu Chuang Tou,Series B,4,20000000,CNY,3067002,,,,63000000,CNY,9895347,Yes,,http://www.shaanxiguoli.com,,Late Stage Venture,,"413,262"
2017-07-07,"yikexue.com is a technology resource sharing, research, and development service operator.",yikexue.com,https://www.crunchbase.com/organization/yikexue-com,"Medical, Medical Device, Service Industry","Fengtai, Beijing, China, Asia",Series A - yikexue.com,https://www.crunchbase.com/funding_round/yikexue-com-series-a--1b08437c,1,ZK Energy,Early Stage Venture,ZK Energy,Series A,5,10000000,CNY,1469540,,,,43500000,CNY,6688593,Yes,,http://www.yikexue.com,$1M to $10M,Early Stage Venture,,"413,277"
2017-07-01,Shukun Technology is a Chinese AI medical company that focuses on developing diagnostics systems for chronic diseases.,Shukun Technology,https://www.crunchbase.com/organization/shukun-technology,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical","Beijing, Beijing, China, Asia",Angel Round - Shukun Technology,https://www.crunchbase.com/funding_round/shukun-technology-angel--e55d07cf,1,Marathon Venture Partners,Seed,Marathon Venture Partners,Angel,7,22000000,CNY,3246011,,,,296414853,USD,296414853,Yes,,http://www.shukun.net,,Late Stage Venture,,"413,346"
2017-07-01,Paixue Che is a internet learning service company providing the construction of a one-stop learning car service.,Paixue Che,https://www.crunchbase.com/organization/paixue-che,"Automotive, E-Learning, Internet, Training","Shanghai, Shanghai, China, Asia",Series A - Paixue Che,https://www.crunchbase.com/funding_round/paixue-che-series-a--728970d0,1,Qingsong Fund,Early Stage Venture,Qingsong Fund,Series A,5,10000000,CNY,1475459,,,,93000000,CNY,14216593,Yes,,http://www.laiaxueche.cn/,Less than $1M,Late Stage Venture,,"414,237"
2017-07-28,XiaoMa.Wang is an education company that provides coding courses specially designed for young children and teenagers.,XiaoMa.Wang,https://www.crunchbase.com/organization/xiaoma-wang,"E-Learning, Education, Training","Hangzhou, Zhejiang, China, Asia",Series A - XiaoMa.Wang,https://www.crunchbase.com/funding_round/xiaoma-wang-series-a--0c4df092,1,Yonghua Capital,Early Stage Venture,Yonghua Capital,Series A,4,,,,,,,380000000,CNY,56485715,Yes,,http://www.xiaoma.wang/,,Early Stage Venture,,"416,193"
2017-09-07,Kr Space is the largest co-working space company in China.,Kr Space,https://www.crunchbase.com/organization/kr-space,"Coworking, Internet","Beijing, Beijing, China, Asia",Venture Round - Kr Space,https://www.crunchbase.com/funding_round/kr-space-series-unknown--c9ff35f6,1,IDG Capital,,IDG Capital,Venture - Series Unknown,6,100000000,CNY,15419725,,,,482197558,USD,482197558,Yes,,http://krspace.cn/,$1M to $10M,Late Stage Venture,,"416,769"
2017-09-01,Yishijie is an interpretation and translation service provider.,Yishijie,https://www.crunchbase.com/organization/yishijie,"Language Learning, Service Industry, Translation Service","Wuhan, Hubei, China, Asia",Seed Round - Yishijie,https://www.crunchbase.com/funding_round/yishijie-seed--f6fa48c9,1,Joseph Investment,Seed,Joseph Investment,Seed,2,1000000,CNY,152410,,,,4000000,CNY,629866,Yes,,https://www.1sj.tv/,,Seed,,"403,789"
2017-08-02,Chaoneng Xiaohei is a pet fresh grain e-commerce provider,Chaoneng Xiaohei,https://www.crunchbase.com/organization/super-black-black-dog-technology,E-Commerce,"Wuhan, Hubei, China, Asia",Seed Round - Chaoneng Xiaohei,https://www.crunchbase.com/funding_round/super-black-black-dog-technology-seed--2605c8b4,1,Telescope Investment,Seed,Telescope Investment,Seed,3,,,,,,,20000000,CNY,2987775,Yes,,http://www.xiaohei.co,Less than $1M,Early Stage Venture,,"405,021"
2017-09-08,"Sensylink designs, develops, manufactures and markets environmental sensor ICs, including Temperature sensor IC.",Sensylink,https://www.crunchbase.com/organization/sensylink,"Application Specific Integrated Circuit (ASIC), Electronics, Manufacturing, Semiconductor","Shanghai, Shanghai, China, Asia",Series A - Sensylink,https://www.crunchbase.com/funding_round/sensylink-series-a--90dd1022,1,Infotech Ventures,Early Stage Venture,Infotech Ventures,Series A,4,30000000,CNY,4629808,,,,150000000,CNY,23424151,Yes,,http://www.sensylink.com/,$1M to $10M,Late Stage Venture,,"405,321"
2017-07-01,Moviebook is a Chinese startup in the video recognition and online video technology areas.,Moviebook,https://www.crunchbase.com/organization/moviebook-co,"Human Computer Interaction, Image Recognition, Internet, Video","Beijing, Beijing, China, Asia",Series C - Moviebook,https://www.crunchbase.com/funding_round/moviebook-co-series-c--cce44a8d,1,Primavera Capital Group,Late Stage Venture,Primavera Capital Group,Series C,5,500000000,CNY,73772971,,,,2060000000,CNY,301948925,Yes,,http://www.moviebook.cn,$1M to $10M,Private Equity,,"405,419"
2017-09-21,Ruimei is a development of information management software for the medical industry.,Ruimei,https://www.crunchbase.com/organization/ruimei,"Information Technology, Medical, Software","Huangpu, Shanghai, China, Asia",Series B - Ruimei,https://www.crunchbase.com/funding_round/ruimei-series-b--0dd95d95,1,Runda Medical,Early Stage Venture,Runda Medical,Series B,4,20000000,CNY,3034533,,,,83000000,CNY,11951208,Yes,,http://www.ruimei.com.cn/,,,,"405,521"
2017-09-06,Goldtech is the IT systems integration and information service operator.,Goldtech,https://www.crunchbase.com/organization/goldtech-7718,"Information Technology, Outsourcing, Software","Foochow, Fujian, China, Asia",Funding Round - Goldtech,https://www.crunchbase.com/funding_round/goldtech-7718-undisclosed--27484553,1,Hecom,,Hecom,Funding Round,5,45090000,CNY,6914555,,,,161290000,CNY,23833102,Yes,,http://www.goldtech.com.cn/,,IPO,,"406,277"
2017-06-27,"Zhongtopia is a critical illness, mutual aid, and health management platform.",Zhongtopia,https://www.crunchbase.com/organization/zhongtopia,"Communities, Health Care","Hongkou, Shanghai, China, Asia",Angel Round - Zhongtopia,https://www.crunchbase.com/funding_round/zhongtopia-angel--a764febd,1,CSC Group,Seed,CSC Group,Angel,2,100000000,CNY,14678037,,,,110000000,CNY,16148505,Yes,,http://www.zhongtuobang.com/,,Early Stage Venture,,"406,400"
2017-08-11,Wowqu is a long-term rental apartment brand operator.,Wowqu,https://www.crunchbase.com/organization/woqu-apartment-management,"Building Material, Real Estate, Rental Property","Guangzhou, Guangdong, China, Asia",Seed Round - Wowqu,https://www.crunchbase.com/funding_round/woqu-apartment-management-seed--5d85549a,1,58.com,Seed,58.com,Seed,3,50000000,CNY,7501369,,,,250000000,CNY,37263101,Yes,,https://www.wowqu.cn,,Early Stage Venture,,"407,738"
2017-08-09,Beijing Nadejia Display Technology is an optical modules supplier for augmented reality glasses.,Beijing Nadejia Display Technology,https://www.crunchbase.com/organization/ned-ar-display-technology,"Hardware, Information Technology, Manufacturing, Software, Telecommunications","Haidian, Beijing, China, Asia",Seed Round - Beijing Nadejia Display Technology,https://www.crunchbase.com/funding_round/ned-ar-display-technology-seed--3800ffc1,1,Lenovo Capital and Incubator Group (LCIG),Seed,Lenovo Capital and Incubator Group (LCIG),Seed,3,,,,,,,100000000,CNY,14471535,Yes,,http://www.nedplusar.com/,$10M to $50M,Late Stage Venture,,"405,783"
2017-09-15,NewDoon is the developer of the light genetics system.,NewDoon,https://www.crunchbase.com/organization/newdoon,"Health Care, Medical Device","Hangzhou, Zhejiang, China, Asia",Series A - NewDoon,https://www.crunchbase.com/funding_round/newdoon-series-a--38bd4495,1,Legend Star,Early Stage Venture,Legend Star,Series A,3,10000000,CNY,1525728,,,,30000000,CNY,4495353,Yes,,http://www.newdoon.com,$1M to $10M,Early Stage Venture,,"407,813"
2017-07-04,QQfamily provides scientific eye protection and online learning services for children and teenagers.,QQfamily,https://www.crunchbase.com/organization/qqfamily,"Child Care, Customer Service, Electronics","Shenzhen, Guangdong, China, Asia",Series B - QQfamily,https://www.crunchbase.com/funding_round/qqfamily-series-b--85bb7a3b,1,Fortune Focus,Early Stage Venture,Fortune Focus,Series B,4,20000000,CNY,2941336,,,,47000000,CNY,7022905,Yes,,http://www.qqlamp.com,,,,"407,850"
2017-08-17,AdRich is a digital service provider.,AdRich,https://www.crunchbase.com/organization/adrich-ea00,"Big Data, Information Services, Information Technology","Beijing, Beijing, China, Asia",Series A - AdRich,https://www.crunchbase.com/funding_round/adrich-ea00-series-a--2a4a9b35,1,Willcapital,Early Stage Venture,Willcapital,Series A,4,20000000,CNY,2995697,,,,6423893,USD,6423893,Yes,,http://www.adrich.com.cn,,Seed,,"408,444"
2017-08-02,anyitou.com specializes in the field of Internet financial services.,anyitou.com,https://www.crunchbase.com/organization/anyitou-com,"Finance, Financial Services, Internet","Beijing, Beijing, China, Asia",Series A - anyitou.com,https://www.crunchbase.com/funding_round/anyitou-com-series-a--4ce95237,1,Tianjin Jinbao Financial Holding Investment Management,Early Stage Venture,Tianjin Jinbao Financial Holding Investment Management,Series A,3,10000000,CNY,1487352,,,,33000000,CNY,4866512,Yes,,https://www.anyitou.com/,,Early Stage Venture,,"410,557"
2017-08-21,San Xiang Youxi is the developer of mobile games and publisher agency.,San Xiang Youxi,https://www.crunchbase.com/organization/san-xiang-youxi,"Developer Platform, Gaming, Mobile Apps","Guangzhou, Guangdong, China, Asia",Series A - San Xiang Youxi,https://www.crunchbase.com/funding_round/san-xiang-youxi-series-a--a6ed05e4,1,Rizhao Lante Network Technology,Early Stage Venture,Rizhao Lante Network Technology,Series A,3,10000000,CNY,1500139,,,,33000000,CNY,5125775,Yes,,http://www.3xyx.cn/,,Early Stage Venture,,"411,182"
2017-08-28,CF PharmTech is a specialty pharmaceutical company that develops and manufactures inhalation products.,CF PharmTech,https://www.crunchbase.com/organization/cf-pharmtech,"Health Care, Manufacturing, Pharmaceutical","Suzhou, Jiangsu, China, Asia",Series D - CF PharmTech,https://www.crunchbase.com/funding_round/cf-pharmtech-series-d--d085ce66,1,SDIC Fund Management,Late Stage Venture,SDIC Fund Management,Series D,4,65000000,USD,65000000,,,,206386380,USD,206386380,Yes,,http://www.cfpharmtech.com/,$1M to $10M,Late Stage Venture,,"407,285"
2017-09-01,"FIT2CLOUD, is a leading Multi-Cloud Management Platform provider in China.",FIT2CLOUD,https://www.crunchbase.com/organization/fit2cloud,"Cloud Computing, Cloud Management","Beijing, Beijing, China, Asia",Series A - FIT2CLOUD,https://www.crunchbase.com/funding_round/fit2cloud-series-a--a439924f,1,Wangsu Science & Technology,Early Stage Venture,Wangsu Science & Technology,Series A,4,37000000,CNY,5639169,,,,185000000,CNY,28255819,Yes,,https://fit2cloud.com/,$1M to $10M,Late Stage Venture,,"407,438"
2017-07-11,Ai-Bi Pet Hospital is a provider of pet health care services.,Ai-Bi Pet Hospital,https://www.crunchbase.com/organization/ai-bi-pet-hospital,"Health Care, Hospital, Pet","Nanjing, Jiangsu, China, Asia",Series A - Ai-Bi Pet Hospital,https://www.crunchbase.com/funding_round/ai-bi-pet-hospital-series-a--2751e1dc,1,Skyfield Group,Early Stage Venture,Skyfield Group,Series A,3,10000000,CNY,1470361,,,,33000000,CNY,4916709,Yes,,http://www.ai-bipet.com/,,Early Stage Venture,,"408,699"
2017-09-13,CyberInsight is an industrial intelligence company that provides end-to-end solutions based on the CPS cyber-physical system.,CyberInsight,https://www.crunchbase.com/organization/cyberinsight,"Artificial Intelligence (AI), Big Data, DevOps, Industrial","Haidian, Beijing, China, Asia",Angel Round - CyberInsight,https://www.crunchbase.com/funding_round/cyberinsight-angel--ea8c3240,1,Gaorong Capital,Seed,Gaorong Capital,Angel,2,3000000,CNY,458502,,,,13000000,CNY,1990588,Yes,,http://www.cinsightech.com/,,Early Stage Venture,,"409,782"
2017-07-05,OnePlus Media is a film and television production company.,ONEPLUS MEDIA,https://www.crunchbase.com/organization/oneplus-media,"Film Production, TV Production, Video","Beijing, Beijing, China, Asia",Series A - ONEPLUS MEDIA,https://www.crunchbase.com/funding_round/oneplus-media-series-a--6eed23e9,1,Empower Investment,Early Stage Venture,Empower Investment,Series A,3,10000000,CNY,1470334,,,,33000000,CNY,4867472,Yes,,http://oneplusmedia.cn/,,Early Stage Venture,,"417,463"
2017-08-04,"Beike is a platform that enables real estate agents to list second-hand property, new property, and rental property.",Ke.com,https://www.crunchbase.com/organization/ke-com,"Building Material, Internet, Property Management, Real Estate","Beijing, Beijing, China, Asia",Seed Round - Ke.com,https://www.crunchbase.com/funding_round/ke-com-seed--8f820bd8,1,ZhenFund,Seed,ZhenFund,Seed,6,4000000,CNY,594181,,,,3602538240,USD,3602538240,Yes,,https://bj.ke.com,$10B+,IPO,,"417,474"
2017-07-04,Ucommune offers co-working space solutions to small-to-medium enterprises.,Ucommune,https://www.crunchbase.com/organization/ucommune,"Coworking, Facility Management, Sharing Economy, Virtual Workforce","Beijing, Beijing, China, Asia",Corporate Round - Ucommune,https://www.crunchbase.com/funding_round/ucommune-corporate-round--6df9ec39,1,Aikang Group,,Aikang Group,Corporate Round,13,200000000,CNY,29413356,,,,802263368,USD,802263368,Yes,,https://www.ucommune.com,$100M to $500M,IPO,,"417,535"
2017-07-22,Pregene is a drug and nano-antibody drug biotechnology research and development platform.,Pregene,https://www.crunchbase.com/organization/pregene,"Biotechnology, Pharmaceutical","Pingshan, Guangdong, China, Asia",Angel Round - Pregene,https://www.crunchbase.com/funding_round/pregene-angel--f3e592b1,1,Shenzhen Guozhong Venture Capital Management,Seed,Shenzhen Guozhong Venture Capital Management,Angel,2,20000000,CNY,2955519,,,,30000000,CNY,4529207,Yes,,http://www.pregene.com/,,Early Stage Venture,,"417,904"
2017-07-12,Bicai is a platform which is for the selection of direct bank financial management.,Bicai,https://www.crunchbase.com/organization/bicai,"Banking, Financial Services","Beijing, Beijing, China, Asia",Series A - Bicai,https://www.crunchbase.com/funding_round/bicai-series-a--a1d74119,1,CSC Group,Early Stage Venture,CSC Group,Series A,2,63000000,CNY,9281631,,,,163000000,CNY,24005919,Yes,,http://www.bicai365.com,$100M to $500M,Early Stage Venture,,"409,904"
2017-08-21,Guoxiaomei is a self-service smart shelf business operator that places snack bars in corporate offices. ,Guoxiaomei,https://www.crunchbase.com/organization/guoxiaomei,"Food and Beverage, Retail, Snack Food","Chengdu, Sichuan, China, Asia",Seed Round - Guoxiaomei,https://www.crunchbase.com/funding_round/guoxiaomei-seed--9c5b6cf2,1,IDG Capital,Seed,IDG Capital,Seed,6,30000000,CNY,4500416,,,,139000416,USD,139000416,Yes,,https://www.guoxiaomei.com,,Late Stage Venture,,"418,501"
2017-09-08,Touzhijia.com plans to further expand its business in wealth management,Touzhijia.com,https://www.crunchbase.com/organization/touzhijia-com,"Financial Services, FinTech, Peer to Peer","Shenzhen, Guangdong, China, Asia",Venture Round - Touzhijia.com,https://www.crunchbase.com/funding_round/touzhijia-com-series-unknown--e7da4855,1,Huiying Financial Service,,Huiying Financial Service,Venture - Series Unknown,4,2800000,USD,2800000,,,,83000000,USD,83000000,Yes,,https://www.touzhijia.com,,Early Stage Venture,,"418,667"
2017-08-18,Fallen Shrimp is a small lobster chain brand.,Fallen Shrimp (Duoluoxia),https://www.crunchbase.com/organization/fallen-shrimp-duoluoxia,"Consumer, Food and Beverage","Shenzhen, Guangdong, China, Asia",Series A - Fallen Shrimp (Duoluoxia),https://www.crunchbase.com/funding_round/fallen-shrimp-duoluoxia-series-a--f4061017,1,Tiantu Capital,Early Stage Venture,Tiantu Capital,Series A,2,,,,,,,,,,Yes,,http://www.duoluoxiaolongxia.com/,,Early Stage Venture,,"418,823"
2017-09-13,Hengtuo Kaiyuan is an open source technology company that offers IT consulting and outsourcing.,Forever OSS,https://www.crunchbase.com/organization/forever-oss,"Aerospace, Information Technology, Open Source","Haidian, Beijing, China, Asia",Post-IPO Equity - Forever OSS,https://www.crunchbase.com/funding_round/forever-oss-post-ipo-equity--155768c9,1,Beijing Yabang Weiye Technology,,Beijing Yabang Weiye Technology,Post-IPO Equity,8,80532800,CNY,12308140,,,,305312800,CNY,46180675,Yes,,https://www.foreveross.com/,,IPO,,"419,094"
2017-06-23,CEZANNE is a dairy product brand that supplies dairy products.,CEZANNE,https://www.crunchbase.com/organization/cezanne,"Agriculture, Consumer Goods, Supply Chain Management","Yinchuan, Ningxia, China, Asia",Series B - CEZANNE,https://www.crunchbase.com/funding_round/cezanne-series-b--f2b9acf7,1,Huarong Xibu Kaifa,Early Stage Venture,Huarong Xibu Kaifa,Series B,3,20000000,CNY,2925388,,,,80000000,CNY,12374126,Yes,,http://www.saishangmilk.com,,,,"419,167"
2017-06-27,HillSun Technology is a manufacturer of video surveillance products.,HillSun,https://www.crunchbase.com/organization/hillsun,"Manufacturing, Security, Video","Panyu, Guangdong, China, Asia",Series A - HillSun,https://www.crunchbase.com/funding_round/hillsun-series-a--16111455,1,Changcheng Zhangfu Touzi,Early Stage Venture,Changcheng Zhangfu Touzi,Series A,4,41000000,CNY,6017995,,,,65000000,CNY,9755780,Yes,,http://hillsuntec.com,,Early Stage Venture,,"419,185"
2017-08-01,FABU is an AI company that develops automated driving technology.,FABU.ai,https://www.crunchbase.com/organization/fabu-ai,"Application Specific Integrated Circuit (ASIC), Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Logistics, Semiconductor","Hangzhou, Zhejiang, China, Asia",Venture Round - FABU.ai,https://www.crunchbase.com/funding_round/fabu-ai-series-unknown--56fd14d5,1,Sinovation Ventures,,Sinovation Ventures,Venture - Series Unknown,4,15000000,USD,15000000,85000000,USD,85000000,55400000,USD,55400000,Yes,,http://www.fabu.ai/en,$10M to $50M,Early Stage Venture,,"420,082"
2017-08-22,Dachui Zichan is an intelligent asset disposal transaction facilitating platform.,Dachui Zichan,https://www.crunchbase.com/organization/dachui-zichan,"Asset Management, Financial Services, Wealth Management","Haidian, Beijing, China, Asia",Series A - Dachui Zichan,https://www.crunchbase.com/funding_round/dachui-zichan-series-a--7b1ac8c0,1,Bairong,Early Stage Venture,Bairong,Series A,3,10000000,CNY,1500657,,,,80000000,CNY,12295602,Yes,,http://www.dachuizichan.com,,Early Stage Venture,,"414,489"
2017-07-15,"An Education platform based in Guangzhou,China.",Zhishiquan,https://www.crunchbase.com/organization/zhishiquan,Education,"Shenzhen, Guangdong, China, Asia",Seed Round - Zhishiquan,https://www.crunchbase.com/funding_round/zhishiquan-seed--aa0896cb,1,Cloud Angel Fund,Seed,Cloud Angel Fund,Seed,2,,,,,,,,,,Yes,,,,Seed,,"414,511"
2017-06-27,Give U provides short-term loans and EMI services.,Give U,https://www.crunchbase.com/organization/give-u,"Finance, Financial Services, Online Portals","Shenzhen, Guangdong, China, Asia",Series C - Give U,https://www.crunchbase.com/funding_round/give-u-series-c--5fc8fa76,1,Peilin Nengyuan Touzi,Late Stage Venture,Peilin Nengyuan Touzi,Series C,5,500000000,CNY,73390186,,,,583000000,CNY,86128847,Yes,,http://www.giveu.cn/,,Late Stage Venture,,"414,650"
2017-09-08,"Lixiang, formerly known as Chehejia, is a car company that specializes in developing electric vehicles.",Li Auto,https://www.crunchbase.com/organization/chehejia,"Automotive, Electric Vehicle, Transportation","Beijing, Beijing, China, Asia",Series A - Li Auto,https://www.crunchbase.com/funding_round/chehejia-series-a--bc03be80,1,LEO Group,Early Stage Venture,LEO Group,Series A,6,620000000,CNY,95682704,,,,1798779712,USD,1798779712,Yes,,https://www.lixiang.com,$10B+,IPO,,"415,429"
2017-08-03,Magic Ears provides online immersive English language education to children in China.,Magic Ears,https://www.crunchbase.com/organization/magicears,"E-Learning, Education, Higher Education","Beijing, Beijing, China, Asia",Seed Round - Magic Ears,https://www.crunchbase.com/funding_round/magicears-seed--a3b1c66e,1,ZhenFund,Seed,ZhenFund,Seed,3,21850000,CNY,3252722,,,,27943146,USD,27943146,Yes,,https://t.mmears.com/,$10M to $50M,Early Stage Venture,,"421,176"
2017-06-23,Westwell Lab is a commercial lab specializing in neuromorphic circuits and systems.,Westwell Lab,https://www.crunchbase.com/organization/westwell-lab,"Artificial Intelligence (AI), Information Technology","Shanghai, Shanghai, China, Asia",Series A - Westwell Lab,https://www.crunchbase.com/funding_round/westwell-lab-series-a--0c382c70,1,Fosun International,Early Stage Venture,Fosun International,Series A,6,,,,,,,15126163,USD,15126163,Yes,,http://www.westwell-lab.com/,$10M to $50M,Late Stage Venture,,"421,375"
2017-07-01,Pateo uses artificial intelligence to provide automobile solutions.,Pateo,https://www.crunchbase.com/organization/pateo-group,"Artificial Intelligence (AI), Automotive, Machine Learning, Predictive Analytics, Software","Shanghai, Shanghai, China, Asia",Series A - Pateo,https://www.crunchbase.com/funding_round/pateo-group-series-a--3ff9b91b,1,Suning Holdings Group,Early Stage Venture,Suning Holdings Group,Series A,7,300000000,USD,300000000,,,,796101658,USD,796101658,Yes,,https://www.pateo.com.cn/en/,Less than $1M,,,"421,476"
2017-07-31,Metalab provides an information docking platform for both supply and demand parties.,Metalab,https://www.crunchbase.com/organization/metalab-875e,"Business Development, Information Services, Real Time","Minhang, Shanghai, China, Asia",Series B - Metalab,https://www.crunchbase.com/funding_round/metalab-875e-series-b--5e6c1ba8,1,Hangzhou Zhiyan Dongli Jishu Management Consulting,Early Stage Venture,Hangzhou Zhiyan Dongli Jishu Management Consulting,Series B,5,20000000,CNY,2973602,,,,64000000,CNY,9464316,Yes,,https://www.maikeji.cn,,Late Stage Venture,,"421,730"
2017-08-30,Your unified data lake and analysis platform for 5G,Qiniu,https://www.crunchbase.com/organization/qiniu,"Cloud Computing, Cloud Storage, Information Technology, Intelligent Systems","Shanghai, Shanghai, China, Asia",Series E - Qiniu,https://www.crunchbase.com/funding_round/qiniu-series-e--fd28e8eb,1,YF Capital,Late Stage Venture,YF Capital,Series E,7,1000000000,CNY,151616758,,,,396890187,USD,396890187,Yes,,https://www.qiniu.com/,$1M to $10M,Late Stage Venture,,"421,952"
2017-08-18,GENERAL BIOL is a biotechnology and life science service provider company.,GENERAL BIOL,https://www.crunchbase.com/organization/general-biol,"Biotechnology, Health Care, Life Science, Medical","Chuzhou, Anhui, China, Asia",Angel Round - GENERAL BIOL,https://www.crunchbase.com/funding_round/general-biol-angel--8c891a97,1,Anhui High-tech Industry Investment,Seed,Anhui High-tech Industry Investment,Angel,3,3000000,CNY,449623,,,,103000000,CNY,15373214,Yes,,http://www.generalbiol.com/,,,,"422,005"
2017-07-31,Lanhine is a talent development management system company.,Lanhine,https://www.crunchbase.com/organization/lanhine,"Health Care, Medical, Supply Chain Management","Cixi, Zhejiang, China, Asia",Angel Round - Lanhine,https://www.crunchbase.com/funding_round/lanhine-angel--195fdce7,1,Mihe Investment,Seed,Mihe Investment,Angel,2,3000000,CNY,446040,,,,13000000,CNY,1897356,Yes,,http://www.lanhine.com/,,Early Stage Venture,,"422,132"
2017-07-24,Xinguang Liumei is a PC and mobile game development company.,Xinguang Liumei,https://www.crunchbase.com/organization/xinguang-liumei,"Online Games, PC Games, Video Games","Hangzhou, Zhejiang, China, Asia",Series A - Xinguang Liumei,https://www.crunchbase.com/funding_round/xinguang-liumei-series-a--0e9739c8,1,"Shenzhen Qianhai Xinfeng Tangdeyǐngshì Jijin Touzi Guanli Co., Ltd.",Early Stage Venture,"Shenzhen Qianhai Xinfeng Tangdeyǐngshì Jijin Touzi Guanli Co., Ltd.",Series A,3,10000000,CNY,1481284,,,,113000000,CNY,17602986,Yes,,http://www.xgjoy.com,,Early Stage Venture,,"422,622"
